RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,Duration_min,Duration_log,Duration_band,Loudness_band,Rhythm_x_Energy,Loudness_x_Energy,Mood_x_Energy,Vocal_plus_Instr,Acoustic_minus_Energy,Live_x_Vocal,Energy_to_Acoustic,Loudness_per_min,Audio_mean,Audio_std,Audio_max,Audio_min,BeatsPerMinute
0.6488,-2.4838,0.0705,0.1624,0.3779,0.0243,0.6668,352754.72,0.3359,5.8792,12.7735,4.0,4.0,0.2179,-0.8342,0.2239,0.4484,-0.1735,0.0017,2.0555,-0.4225,0.3266,0.2602,0.6668,0.0243,122.9432
0.5391,-1.357,0.0975,0.2575,0.0,0.1864,0.5371,113046.36,0.5778,1.8841,11.6356,0.0,4.0,0.3115,-0.7841,0.3103,0.0975,-0.3203,0.0182,2.2352,-0.7202,0.3136,0.2363,0.5778,0.0,120.3886
0.817,-6.3329,0.0504,0.3086,0.2356,0.2819,0.6331,164779.08,0.3089,2.7463,12.0124,0.0,3.0,0.2523,-1.956,0.1956,0.286,-0.0002,0.0142,0.9976,-2.306,0.3765,0.2595,0.817,0.0504,96.0932
0.6406,-13.0886,0.0235,0.5395,0.0928,0.2413,0.6578,202931.27,0.1451,3.3822,12.2206,1.0,0.0,0.0929,-1.8987,0.0954,0.1163,0.3944,0.0057,0.2684,-3.8699,0.3343,0.2708,0.6578,0.0235,102.7334
0.4885,-16.9348,0.1016,0.2888,0.0,0.2744,0.8369,171235.8,0.0839,2.8539,12.0508,0.0,0.0,0.041,-1.4203,0.0702,0.1016,0.205,0.0279,0.2894,-5.9339,0.2963,0.2888,0.8369,0.0,136.4025
0.8244,-1.357,0.088,0.4421,0.1812,0.2445,0.7567,243327.61,0.6109,4.0555,12.4022,2.0,4.0,0.5036,-0.8289,0.4623,0.2691,-0.1688,0.0215,1.3787,-0.3346,0.4497,0.2903,0.8244,0.088,112.6252
0.5869,-16.6049,0.1599,0.0,0.0565,0.033,0.7765,296968.94,0.9669,4.9495,12.6014,4.0,0.0,0.5675,-16.0548,0.7508,0.2164,-0.9669,0.0053,961.7119,-3.3549,0.3685,0.4003,0.9669,0.0,119.5214
0.5393,-10.7888,0.0957,0.3285,0.2211,0.3722,0.8694,273889.8,0.0549,4.5648,12.5205,3.0,1.0,0.0296,-0.5919,0.0477,0.3168,0.2736,0.0356,0.1665,-2.3635,0.3544,0.2813,0.8694,0.0549,158.466
0.975,-9.0669,0.0603,0.5322,0.0415,0.0243,0.567,278412.4,0.6094,4.6402,12.5369,3.0,2.0,0.5942,-5.5254,0.3455,0.1017,-0.0772,0.0015,1.143,-1.954,0.4014,0.3663,0.975,0.0243,142.1914
0.648,-12.8584,0.0949,0.5347,0.0146,0.2857,0.59,170523.69,0.0128,2.8421,12.0466,0.0,0.0,0.0083,-0.1646,0.0076,0.1095,0.5219,0.0271,0.0239,-4.5243,0.3115,0.2786,0.648,0.0128,132.8372
0.7614,-12.2966,0.0724,0.0,0.0,0.0243,0.2418,303582.53,0.7827,5.0597,12.6234,4.0,1.0,0.5959,-9.6241,0.1892,0.0724,-0.7827,0.0018,778.494,-2.4303,0.2689,0.3536,0.7827,0.0,100.3154
0.5059,-4.3769,0.0235,0.0,0.0,0.0949,0.9042,361100.34,0.3835,6.0183,12.7969,4.0,3.0,0.194,-1.6784,0.3467,0.0235,-0.3835,0.0022,381.4222,-0.7273,0.2731,0.3435,0.9042,0.0,138.3381
0.6849,-14.1614,0.1011,0.0017,0.0537,0.3235,0.5787,352046.9,0.4655,5.8674,12.7715,4.0,0.0,0.3188,-6.5917,0.2694,0.1548,-0.4638,0.0327,175.0311,-2.4136,0.3156,0.2712,0.6849,0.0017,100.9973
0.5877,-11.8936,0.0899,0.0,0.0,0.3268,0.0256,346719.94,0.849,5.7787,12.7563,4.0,1.0,0.499,-10.0977,0.0217,0.0899,-0.849,0.0294,844.4736,-2.0582,0.2684,0.336,0.849,0.0,79.2341
0.6518,-15.5787,0.037,0.5404,0.0024,0.3865,0.978,387775.47,0.0858,6.4629,12.8682,4.0,0.0,0.0559,-1.3367,0.0839,0.0394,0.4546,0.0143,0.1585,-2.4105,0.3831,0.3661,0.978,0.0024,154.0789
0.724,-12.6536,0.0421,0.7151,0.2319,0.2744,0.978,206498.36,0.1065,3.4416,12.2381,1.0,0.0,0.0771,-1.3472,0.1041,0.2741,0.6087,0.0116,0.1487,-3.6766,0.4389,0.362,0.978,0.0421,146.4107
0.4946,-5.6759,0.0235,0.1136,0.0,0.2826,0.4717,301332.25,0.5523,5.0222,12.616,4.0,3.0,0.2732,-3.1346,0.2605,0.0235,-0.4387,0.0066,4.8191,-1.1302,0.2769,0.2341,0.5523,0.0,128.1662
0.8244,-6.7019,0.0913,0.0581,0.0,0.0243,0.6578,185786.06,0.6363,3.0964,12.1324,1.0,3.0,0.5246,-4.2647,0.4186,0.0913,-0.5782,0.0022,10.7684,-2.1644,0.3275,0.3603,0.8244,0.0,69.7728
0.6988,-1.357,0.0235,0.2549,0.0976,0.4139,0.7886,210846.94,0.2869,3.5141,12.2589,1.0,4.0,0.2005,-0.3893,0.2262,0.1211,-0.032,0.0097,1.121,-0.3862,0.3663,0.2886,0.7886,0.0235,125.8839
0.7639,-9.0382,0.1086,0.2669,0.047,0.0518,0.7348,221624.47,0.2621,3.6937,12.3087,1.0,2.0,0.2002,-2.3692,0.1926,0.1557,0.0048,0.0056,0.9783,-2.4469,0.3193,0.3072,0.7639,0.047,131.3403
0.6193,-7.8733,0.0235,0.2706,0.067,0.1808,0.2341,224530.52,0.2823,3.7422,12.3218,1.0,2.0,0.1748,-2.2229,0.0661,0.0905,-0.0117,0.0042,1.0394,-2.1039,0.2397,0.1945,0.6193,0.0235,87.8385
0.4466,-4.8182,0.0235,0.2513,0.1541,0.0412,0.5839,288096.9,0.6371,4.8016,12.5711,3.0,3.0,0.2846,-3.0698,0.372,0.1776,-0.3858,0.001,2.525,-1.0035,0.3054,0.2525,0.6371,0.0235,70.4369
0.7612,-11.7154,0.088,0.1076,0.2467,0.1551,0.744,222419.44,0.0433,3.707,12.3123,1.0,1.0,0.0329,-0.5069,0.0322,0.3347,0.0644,0.0137,0.3983,-3.1603,0.3066,0.3112,0.7612,0.0433,85.8097
0.5944,-17.5348,0.0235,0.3713,0.046,0.2252,0.3914,330721.47,0.0728,5.512,12.709,4.0,0.0,0.0433,-1.2765,0.0285,0.0695,0.2985,0.0053,0.1955,-3.1812,0.2464,0.2153,0.5944,0.0235,114.2956
0.7966,-6.8823,0.0924,0.354,0.0,0.2136,0.3978,283341.25,0.4654,4.7224,12.5544,3.0,3.0,0.3708,-3.203,0.1851,0.0924,-0.1114,0.0197,1.3111,-1.4574,0.3314,0.2646,0.7966,0.0,79.0691
0.762,-8.9593,0.0695,0.6689,0.0,0.3907,0.8445,265954.34,0.0398,4.4326,12.4911,3.0,2.0,0.0303,-0.3566,0.0336,0.0695,0.6291,0.0272,0.0594,-2.0212,0.3965,0.3651,0.8445,0.0,73.6808
0.3695,-7.0227,0.0795,0.0167,0.0,0.104,0.5425,275895.1,0.8133,4.5983,12.5278,3.0,2.0,0.3005,-5.7118,0.4413,0.0795,-0.7966,0.0083,45.8501,-1.5273,0.2751,0.3109,0.8133,0.0,165.597
0.6094,-13.9308,0.0235,0.0145,0.1323,0.2306,0.4859,304545.6,0.723,5.0758,12.6266,4.0,0.0,0.4406,-10.072,0.3513,0.1558,-0.7085,0.0054,46.5718,-2.7446,0.317,0.2881,0.723,0.0145,90.715
0.8131,-12.6812,0.118,0.1735,0.3746,0.0243,0.7549,346450.44,0.4529,5.7742,12.7555,4.0,0.0,0.3683,-5.7438,0.3419,0.4926,-0.2794,0.0029,2.5956,-2.1962,0.3873,0.3085,0.8131,0.0243,126.4343
0.591,-4.9588,0.032,0.3844,0.0,0.1063,0.6476,268051.25,0.2694,4.4675,12.4989,3.0,3.0,0.1592,-1.3359,0.1745,0.032,0.115,0.0034,0.699,-1.11,0.2901,0.2621,0.6476,0.0,70.8534
0.4905,-12.5649,0.0858,0.0888,0.1486,0.3938,0.2978,237539.69,0.3665,3.959,12.3781,2.0,0.0,0.1798,-4.6055,0.1091,0.2344,-0.2777,0.0338,4.0809,-3.1738,0.2674,0.161,0.4905,0.0858,181.8717
0.8184,-9.673,0.0235,0.5918,0.2739,0.1117,0.5927,274970.62,0.1531,4.5828,12.5244,3.0,1.0,0.1253,-1.4806,0.0907,0.2974,0.4387,0.0026,0.2582,-2.1107,0.3664,0.3008,0.8184,0.0235,134.171
0.6779,-7.5514,0.0541,0.995,0.0,0.0243,0.5259,261668.22,0.5605,4.3611,12.4748,3.0,2.0,0.3799,-4.2323,0.2948,0.0541,0.4345,0.0013,0.5627,-1.7315,0.4054,0.3859,0.995,0.0,93.372
0.975,-9.7237,0.0565,0.5935,0.2481,0.0906,0.584,302278.47,0.2941,5.038,12.6191,4.0,1.0,0.2867,-2.8594,0.1717,0.3045,0.2995,0.0051,0.4946,-1.9301,0.406,0.3291,0.975,0.0565,131.6818
0.5057,-5.6526,0.0995,0.1829,0.183,0.0243,0.7778,225919.4,0.8293,3.7653,12.3279,1.0,3.0,0.4194,-4.6879,0.6451,0.2825,-0.6464,0.0024,4.509,-1.5012,0.3718,0.3313,0.8293,0.0243,107.9892
0.3908,-19.9677,0.0235,0.6194,0.0,0.1366,0.6851,133907.98,0.1236,2.2318,11.8049,0.0,0.0,0.0483,-2.468,0.0847,0.0235,0.4958,0.0032,0.1992,-8.9469,0.2827,0.2831,0.6851,0.0,99.7465
0.5678,-10.2401,0.0235,0.0,0.0,0.036,0.8399,225016.94,0.6294,3.7503,12.3239,1.0,1.0,0.3574,-6.4451,0.5286,0.0235,-0.6294,0.0008,626.0444,-2.7305,0.2995,0.3646,0.8399,0.0,117.9986
0.7096,-10.484,0.0581,0.0,0.0,0.0957,0.6469,235640.95,0.4496,3.9273,12.3701,2.0,1.0,0.319,-4.7136,0.2909,0.0581,-0.4496,0.0056,447.203,-2.6695,0.28,0.313,0.7096,0.0,122.2011
0.6338,-8.9183,0.0235,0.1145,0.099,0.116,0.0256,209746.64,0.7125,3.4958,12.2537,1.0,2.0,0.4515,-6.354,0.0182,0.1225,-0.5979,0.0027,6.1665,-2.5512,0.2464,0.2949,0.7125,0.0235,128.4047
0.4158,-8.0737,0.0235,0.277,0.0,0.1947,0.7746,155811.03,0.3613,2.5969,11.9564,0.0,2.0,0.1502,-2.9168,0.2799,0.0235,-0.0842,0.0046,1.2993,-3.109,0.2924,0.2646,0.7746,0.0,71.7322
0.3735,-8.5763,0.0235,0.176,0.0576,0.1291,0.5561,174495.56,0.2275,2.9083,12.0697,0.0,2.0,0.085,-1.9514,0.1265,0.0811,-0.0516,0.003,1.2858,-2.949,0.2205,0.1878,0.5561,0.0235,55.0187
0.8444,-4.7268,0.1385,0.1658,0.1478,0.0243,0.7322,290645.44,0.7343,4.8441,12.5799,3.0,3.0,0.6201,-3.471,0.5377,0.2864,-0.5686,0.0034,4.4035,-0.9758,0.3982,0.353,0.8444,0.0243,115.217
0.7234,-10.9035,0.0235,0.995,0.2685,0.3235,0.7247,210890.84,0.0708,3.5148,12.2591,1.0,1.0,0.0512,-0.772,0.0513,0.292,0.9242,0.0076,0.0711,-3.1021,0.4471,0.3701,0.995,0.0235,118.4647
0.975,-4.8456,0.0235,0.6363,0.1495,0.0565,0.4978,281170.03,0.2891,4.6862,12.5467,3.0,3.0,0.2818,-1.4007,0.1439,0.173,0.3472,0.0013,0.4536,-1.034,0.3754,0.348,0.975,0.0235,141.719
0.6799,-8.2966,0.056,0.2744,0.1407,0.238,0.978,381588.28,0.4546,6.3598,12.8521,4.0,2.0,0.3091,-3.7716,0.4446,0.1967,-0.1802,0.0133,1.6505,-1.3045,0.4031,0.3273,0.978,0.056,175.7909
0.4585,-4.9888,0.0235,0.0466,0.1068,0.2615,0.564,63973.0,0.8829,1.0662,11.0662,0.0,3.0,0.4048,-4.4044,0.498,0.1303,-0.8362,0.0061,18.5321,-4.679,0.3348,0.3177,0.8829,0.0235,115.0646
0.5628,-1.357,0.0987,0.0,0.0335,0.1908,0.7565,316870.5,0.6309,5.2812,12.6663,4.0,4.0,0.3551,-0.8561,0.4773,0.1322,-0.6309,0.0188,627.5032,-0.257,0.3247,0.3152,0.7565,0.0,161.0433
0.7344,-1.357,0.1589,0.5391,0.068,0.0243,0.7642,241538.92,0.5971,4.0256,12.3948,2.0,4.0,0.4385,-0.8102,0.4563,0.227,-0.058,0.0039,1.1055,-0.3371,0.4123,0.3191,0.7642,0.0243,143.2392
0.5159,-6.9384,0.0329,0.1736,0.0,0.0243,0.694,296760.12,0.2864,4.946,12.6007,4.0,2.0,0.1478,-1.9872,0.1988,0.0329,-0.1128,0.0008,1.64,-1.4028,0.2467,0.2694,0.694,0.0,107.6502
0.6053,-6.8896,0.0867,0.2906,0.0,0.0853,0.3915,304082.0,0.1639,5.068,12.6251,4.0,3.0,0.0992,-1.1294,0.0642,0.0867,0.1266,0.0074,0.5623,-1.3594,0.2319,0.2119,0.6053,0.0,95.1954
0.5696,-5.0346,0.0941,0.3659,0.044,0.0587,0.4279,271243.7,0.764,4.5207,12.5108,3.0,3.0,0.4352,-3.8465,0.3269,0.138,-0.3981,0.0055,2.0824,-1.1137,0.332,0.2792,0.764,0.044,109.138
0.6245,-10.452,0.0235,0.1497,0.076,0.3818,0.4479,296837.3,0.1794,4.9473,12.6009,4.0,1.0,0.112,-1.8751,0.0804,0.0995,-0.0297,0.009,1.1902,-2.1127,0.269,0.2202,0.6245,0.0235,123.9729
0.7392,-9.5945,0.0519,0.4725,0.323,0.0243,0.2669,334858.2,0.5349,5.581,12.7215,4.0,1.0,0.3954,-5.1318,0.1427,0.3749,-0.0623,0.0013,1.1295,-1.7192,0.3447,0.2592,0.7392,0.0243,146.7411
0.8541,-19.5733,0.0235,0.682,0.0,0.2358,0.5417,293884.84,0.1697,4.8981,12.5909,4.0,0.0,0.145,-3.3222,0.0919,0.0235,0.5122,0.0055,0.2485,-3.9961,0.3581,0.3355,0.8541,0.0,96.1276
0.7728,-3.68,0.0235,0.0,0.0045,0.0859,0.5924,232887.11,0.6879,3.8815,12.3583,2.0,4.0,0.5316,-2.5314,0.4075,0.028,-0.6879,0.002,684.1994,-0.9481,0.3096,0.3555,0.7728,0.0,70.1993
0.6498,-18.0728,0.0508,0.3434,0.0035,0.1213,0.3986,296039.03,0.1789,4.934,12.5982,4.0,0.0,0.1162,-3.2326,0.0713,0.0543,0.1646,0.0062,0.5193,-3.6629,0.2495,0.2283,0.6498,0.0035,114.573
0.7299,-12.527,0.2214,0.866,0.0529,0.1169,0.9296,351153.1,0.0538,5.8526,12.769,4.0,0.0,0.0393,-0.674,0.05,0.2743,0.8122,0.0259,0.0621,-2.1404,0.4244,0.3989,0.9296,0.0529,90.9407
0.5847,-11.4928,0.0235,0.08,0.0,0.1056,0.6678,351153.75,0.846,5.8526,12.769,4.0,1.0,0.4947,-9.7229,0.5649,0.0235,-0.766,0.0025,10.449,-1.9637,0.3297,0.3561,0.846,0.0,120.6264
0.817,-18.688,0.1301,0.0,0.1436,0.3231,0.817,179842.88,0.7158,2.9974,12.0998,0.0,0.0,0.5848,-13.3769,0.5848,0.2737,-0.7158,0.042,711.9838,-6.2348,0.4209,0.3533,0.817,0.0,128.6171
0.8695,-13.6026,0.2288,0.3549,0.0,0.0243,0.0256,207917.73,0.734,3.4653,12.2449,1.0,0.0,0.6382,-9.9843,0.0188,0.2288,-0.3791,0.0056,2.0625,-3.9254,0.3196,0.3558,0.8695,0.0,102.1713
0.595,-3.3353,0.119,0.0,0.099,0.2485,0.6039,123855.38,0.4584,2.0643,11.7269,0.0,4.0,0.2727,-1.5289,0.2768,0.218,-0.4584,0.0296,455.9561,-1.6158,0.3034,0.2484,0.6039,0.0,128.9169
0.8168,-10.5547,0.1334,0.5391,0.0,0.3229,0.52,209541.73,0.2669,3.4924,12.2527,1.0,1.0,0.218,-2.8167,0.1388,0.1334,0.2722,0.0431,0.4941,-3.0222,0.3713,0.2758,0.8168,0.0,101.5786
0.4879,-10.94,0.1499,0.1236,0.0,0.1833,0.5838,328946.84,0.3823,5.4824,12.7037,4.0,1.0,0.1865,-4.182,0.2232,0.1499,-0.2587,0.0275,3.0685,-1.9955,0.273,0.214,0.5838,0.0,132.6183
0.8442,-11.0685,0.1553,0.6194,0.1184,0.0243,0.6726,229990.48,0.7609,3.8332,12.3458,1.0,1.0,0.6423,-8.4216,0.5118,0.2737,-0.1415,0.0038,1.2264,-2.8875,0.4564,0.3435,0.8442,0.0243,118.1372
0.4867,-20.6331,0.1078,0.0,0.0,0.0889,0.3424,296868.9,0.1425,4.9478,12.601,4.0,0.0,0.0693,-2.9395,0.0488,0.1078,-0.1425,0.0096,141.7071,-4.1701,0.1669,0.1821,0.4867,0.0,160.6472
0.6169,-9.9122,0.0301,0.2711,0.0,0.0243,0.7357,241860.53,0.5666,4.031,12.3961,2.0,1.0,0.3496,-5.6163,0.4168,0.0301,-0.2955,0.0007,2.0823,-2.459,0.3207,0.3157,0.7357,0.0,143.5456
0.6926,-9.5696,0.0969,0.3957,0.0,0.0876,0.978,141460.73,0.2682,2.3577,11.8598,0.0,2.0,0.1858,-2.5666,0.2623,0.0969,0.1275,0.0085,0.676,-4.0589,0.3599,0.3595,0.978,0.0,89.663
0.6729,-9.4913,0.1088,0.5648,0.2069,0.164,0.8851,269809.44,0.0975,4.4968,12.5055,3.0,2.0,0.0656,-0.9257,0.0863,0.3158,0.4672,0.0178,0.1724,-2.1107,0.3857,0.3175,0.8851,0.0975,117.1864
0.8112,-18.0277,0.0928,0.6334,0.3221,0.0243,0.4028,248327.19,0.6028,4.1388,12.4225,2.0,0.0,0.489,-10.8671,0.2428,0.4148,0.0306,0.0023,0.9502,-4.3558,0.4128,0.2902,0.8112,0.0243,142.2032
0.5123,-1.357,0.0653,0.724,0.2364,0.3977,0.4033,107418.39,0.4165,1.7903,11.5845,0.0,4.0,0.2134,-0.5651,0.168,0.3017,0.3075,0.026,0.5744,-0.758,0.3937,0.2067,0.724,0.0653,139.3568
0.4464,-3.4287,0.0329,0.1207,0.0,0.2886,0.978,265823.66,0.4962,4.4304,12.4906,3.0,4.0,0.2215,-1.7013,0.4853,0.0329,-0.3755,0.0095,4.076,-0.7739,0.3376,0.3424,0.978,0.0,118.3842
0.9115,-2.8051,0.0937,0.3553,0.1967,0.1567,0.5593,161836.39,0.5275,2.6973,11.9943,0.0,4.0,0.4808,-1.4796,0.295,0.2904,-0.1722,0.0147,1.4803,-1.04,0.4001,0.2886,0.9115,0.0937,63.5296
0.3977,-3.4916,0.0235,0.3748,0.2365,0.2856,0.3748,234434.33,0.6704,3.9072,12.3649,2.0,4.0,0.2666,-2.3408,0.2513,0.26,-0.2956,0.0067,1.7841,-0.8936,0.3376,0.1952,0.6704,0.0235,147.7866
0.6371,-7.4528,0.0235,0.5066,0.3601,0.336,0.6823,231681.44,0.1715,3.8614,12.3531,2.0,2.0,0.1093,-1.2784,0.117,0.3836,0.335,0.0079,0.338,-1.9301,0.3882,0.2401,0.6823,0.0235,115.1022
0.5539,-1.357,0.0235,0.0669,0.2817,0.0982,0.4558,213929.72,0.7827,3.5655,12.2734,1.0,4.0,0.4335,-1.0621,0.3567,0.3052,-0.7158,0.0023,11.5316,-0.3806,0.3232,0.2857,0.7827,0.0235,128.3124
0.5343,-13.7771,0.069,0.223,0.0901,0.0243,0.7354,157094.31,0.7398,2.6182,11.9646,0.0,0.0,0.3953,-10.1923,0.544,0.1591,-0.5168,0.0017,3.3022,-5.262,0.3451,0.317,0.7398,0.0243,136.3
0.4751,-6.5143,0.0569,0.2928,0.3079,0.1116,0.978,272849.47,0.5815,4.5475,12.5167,3.0,3.0,0.2762,-3.7879,0.5687,0.3648,-0.2886,0.0063,1.9789,-1.4325,0.4005,0.3145,0.978,0.0569,144.7531
0.7699,-5.3599,0.0235,0.2712,0.2902,0.2945,0.4033,249343.61,0.4485,4.1557,12.4266,2.0,3.0,0.3453,-2.4037,0.1809,0.3137,-0.1773,0.0069,1.6475,-1.2898,0.3573,0.2265,0.7699,0.0235,147.7866
0.6348,-1.357,0.0326,0.27,0.0,0.0579,0.6372,372688.4,0.7299,6.2115,12.8285,4.0,4.0,0.4633,-0.9904,0.4651,0.0327,-0.4599,0.0019,2.6935,-0.2185,0.3375,0.3219,0.7299,0.0,110.2379
0.4108,-1.357,0.1429,0.4347,0.0579,0.0406,0.9192,273868.4,0.9074,4.5645,12.5204,3.0,4.0,0.3728,-1.2313,0.8341,0.2008,-0.4727,0.0058,2.0825,-0.2973,0.4162,0.3739,0.9192,0.0406,105.296
0.8658,-4.7527,0.0466,0.995,0.0,0.0243,0.5918,262916.38,0.7135,4.3819,12.4796,3.0,3.0,0.6177,-3.3909,0.4222,0.0466,0.2815,0.0011,0.7163,-1.0846,0.4624,0.4291,0.995,0.0,51.4186
0.6833,-11.6387,0.0235,0.1408,0.0,0.2999,0.5529,263335.88,0.2488,4.3889,12.4812,3.0,1.0,0.17,-2.8957,0.1376,0.0235,-0.108,0.007,1.7547,-2.6518,0.2785,0.2589,0.6833,0.0,82.6492
0.7922,-1.357,0.0376,0.0,0.1913,0.0847,0.355,300421.72,0.5455,5.007,12.6129,4.0,4.0,0.4321,-0.7402,0.1937,0.2289,-0.5455,0.0032,542.5586,-0.271,0.2866,0.2948,0.7922,0.0,98.9311
0.5145,-16.7422,0.1528,0.3818,0.0579,0.3513,0.7236,239823.67,0.0582,3.9971,12.3877,2.0,0.0,0.0299,-0.9744,0.0421,0.2108,0.3236,0.0537,0.1521,-4.1886,0.32,0.2486,0.7236,0.0579,142.9183
0.7867,-1.357,0.0235,0.2678,0.0926,0.2981,0.7491,166794.56,0.1695,2.7799,12.0245,0.0,4.0,0.1334,-0.2301,0.127,0.1161,0.0983,0.007,0.6306,-0.4881,0.341,0.3067,0.7867,0.0235,68.2284
0.4329,-8.8068,0.0413,0.141,0.1216,0.2677,0.6667,330566.53,0.7108,5.5094,12.7086,4.0,2.0,0.3077,-6.2599,0.4739,0.1628,-0.5698,0.0111,5.0063,-1.5985,0.3403,0.2692,0.7108,0.0413,144.0056
0.3979,-7.9022,0.0235,0.3489,0.2599,0.0955,0.0256,270171.75,0.4737,4.5029,12.5068,3.0,2.0,0.1885,-3.743,0.0121,0.2834,-0.1248,0.0022,1.3538,-1.7549,0.2321,0.1849,0.4737,0.0235,129.1301
0.5889,-11.786,0.0595,0.1408,0.1569,0.0243,0.6029,295543.6,0.5891,4.9257,12.5966,4.0,1.0,0.3469,-6.9427,0.3551,0.2165,-0.4482,0.0014,4.1528,-2.3927,0.3089,0.2701,0.6029,0.0243,148.0054
0.752,-11.5697,0.0235,0.473,0.0,0.1116,0.5071,269653.75,0.1648,4.4942,12.5049,3.0,1.0,0.1239,-1.9067,0.0836,0.0235,0.3082,0.0026,0.3477,-2.5743,0.2903,0.2877,0.752,0.0,131.3712
0.4435,-11.8127,0.1077,0.0,0.0544,0.453,0.0256,264104.53,0.7341,4.4017,12.4841,3.0,1.0,0.3256,-8.6721,0.0188,0.1622,-0.7341,0.0488,730.2194,-2.6836,0.2598,0.2839,0.7341,0.0,85.9925
0.6866,-11.3913,0.0812,0.3321,0.3323,0.3516,0.6812,146056.19,0.2789,2.4343,11.8918,0.0,1.0,0.1915,-3.1774,0.19,0.4135,0.0531,0.0286,0.8375,-4.6795,0.392,0.2193,0.6866,0.0812,156.3836
0.6789,-8.752,0.0447,0.0,0.0106,0.2451,0.644,371612.3,0.8461,6.1935,12.8256,4.0,2.0,0.5744,-7.4048,0.5449,0.0553,-0.8461,0.011,841.5559,-1.4131,0.3528,0.3611,0.8461,0.0,163.0938
0.975,-3.7237,0.0235,0.2235,0.0,0.495,0.5039,227233.44,0.6704,3.7872,12.3337,1.0,4.0,0.6536,-2.4964,0.3378,0.0235,-0.4469,0.0116,2.9863,-0.9832,0.413,0.3548,0.975,0.0,143.2568
0.5478,-9.7882,0.0235,0.0085,0.0323,0.1949,0.783,299521.9,0.9381,4.992,12.6099,4.0,1.0,0.5139,-9.1826,0.7345,0.0558,-0.9296,0.0046,98.3559,-1.9608,0.3612,0.3915,0.9381,0.0085,107.7121
0.8128,-6.618,0.0235,0.8776,0.0,0.3896,0.4601,212492.84,0.2801,3.5415,12.2667,1.0,3.0,0.2277,-1.8539,0.1289,0.0235,0.5975,0.0092,0.3188,-1.8687,0.4063,0.346,0.8776,0.0,107.2234
0.975,-5.6725,0.0235,0.0,0.2931,0.1499,0.9276,235859.97,0.5895,3.931,12.371,2.0,3.0,0.5748,-3.3442,0.5468,0.3166,-0.5895,0.0035,586.3902,-1.443,0.4227,0.4117,0.975,0.0,135.8345
0.7744,-7.9674,0.0464,0.4721,0.0,0.0243,0.7771,226879.48,0.5129,3.7813,12.3322,1.0,2.0,0.3971,-4.0862,0.3985,0.0464,-0.0407,0.0011,1.084,-2.107,0.3725,0.3467,0.7771,0.0,120.3597
0.4789,-5.6912,0.1712,0.2731,0.1597,0.0243,0.5867,272637.47,0.5937,4.544,12.5159,3.0,3.0,0.2843,-3.3787,0.3483,0.3309,-0.3206,0.0042,2.1661,-1.2525,0.3268,0.2267,0.5937,0.0243,106.2522
0.5717,-5.9347,0.1605,0.005,0.0,0.1801,0.978,243470.55,0.7772,4.0578,12.4028,2.0,3.0,0.4443,-4.6124,0.7601,0.1605,-0.7722,0.0289,130.416,-1.4625,0.3818,0.3927,0.978,0.0,132.0982
0.7241,-9.336,0.0324,0.4534,0.0,0.166,0.4845,218680.1,0.1341,3.6447,12.2954,1.0,2.0,0.0971,-1.2516,0.065,0.0324,0.3193,0.0054,0.2951,-2.5615,0.2849,0.2717,0.7241,0.0,132.1918
0.8877,-6.7827,0.0235,0.4879,0.1875,0.1845,0.7826,299865.38,0.3294,4.9978,12.6111,4.0,3.0,0.2924,-2.2342,0.2578,0.211,0.1585,0.0043,0.6738,-1.3571,0.4119,0.3238,0.8877,0.0235,81.8654
0.417,-4.4523,0.0967,0.0,0.3666,0.2368,0.4727,272861.97,0.6247,4.5477,12.5167,3.0,3.0,0.2605,-2.7812,0.2953,0.4633,-0.6247,0.0229,621.3363,-0.979,0.3163,0.2186,0.6247,0.0,166.6444
0.6369,-4.6089,0.0547,0.0,0.0595,0.2669,0.4727,235967.19,0.542,3.9328,12.3715,2.0,3.0,0.3452,-2.498,0.2562,0.1143,-0.542,0.0146,539.1104,-1.1719,0.2904,0.2615,0.6369,0.0,132.4677
0.5692,-2.874,0.0534,0.0567,0.2426,0.3867,0.3849,304465.62,0.9615,5.0744,12.6263,4.0,4.0,0.5473,-2.7633,0.3701,0.296,-0.9047,0.0207,16.6575,-0.5664,0.3793,0.3173,0.9615,0.0534,104.7771
0.7423,-7.2979,0.086,0.2658,0.0,0.0243,0.5725,154904.62,0.6234,2.5817,11.9506,0.0,2.0,0.4627,-4.5495,0.3569,0.086,-0.3576,0.0021,2.3362,-2.8267,0.3306,0.3111,0.7423,0.0,188.2164
0.5726,-9.5135,0.1065,0.0,0.029,0.3056,0.3436,384562.75,0.9988,6.4094,12.8599,4.0,2.0,0.5719,-9.5021,0.3432,0.1355,-0.9988,0.0326,993.475,-1.4843,0.3366,0.355,0.9988,0.0,178.8885
0.5926,-14.5477,0.0831,0.2959,0.1329,0.1366,0.7535,331350.75,0.6368,5.5225,12.7109,4.0,0.0,0.3774,-9.2639,0.4799,0.2159,-0.3409,0.0113,2.1447,-2.6342,0.3759,0.2787,0.7535,0.0831,116.9618
